,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
810,VE8,Q3,2018,-2.0,0.7,-0.292,-0.096,-2775,8114,,,,,,0.291,,,0.4,0.516,3.4,,,,,,,,,2.4,,-0.101,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng Điện Vneco 8
811,VE9,Q3,2018,-4.8,0.4,-0.077,-0.054,-813,10177,,,,,,0.738,,,2.8,0.739,1.4,,,,,,,,,0.4,,-0.032,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng VNECO 9
812,VGC,Q3,2018,13.3,1.2,0.092,0.035,1248,13763,,,,,,0.381,,,0.7,-0.08,2.6,,,,,,,,,1.4,,-0.054,,Xây dựng và Vật liệu,Tổng Công ty Viglacera - Công ty Cổ phần
813,VHL,Q3,2018,4.1,1.0,0.261,0.114,5988,24327,,,,,,0.469,,,0.9,0.003,2.1,,,,,,,,,1.1,,0.064,,Xây dựng và Vật liệu,Công ty Cổ phần Viglacera Hạ Long
814,MBG,Q3,2018,31.8,1.4,0.046,0.043,144,3194,,,,,,0.903,,,9.3,2.201,1.1,,,,,,,,,0.1,,0.038,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn MBG
815,VIT,Q3,2018,10.9,1.1,0.118,0.025,548,5249,,,,,,0.24,,,0.3,-0.022,4.2,,,,,,,,,3.2,,0.063,,Xây dựng và Vật liệu,Công ty Cổ phần Viglacera Tiên Sơn
816,VIW,Q3,2018,16.1,0.9,0.055,0.012,589,11164,,,,,,0.207,,,0.3,-0.087,4.8,,,,,,,,,3.2,,0.062,,Xây dựng và Vật liệu,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - Công ty Cổ phần
817,VMC,Q3,2018,1.3,1.2,1.019,0.149,13914,14846,,,,,,0.216,,,0.3,0.085,4.6,,,,,,,,,3.6,,0.104,,Xây dựng và Vật liệu,Công ty Cổ phần VIMECO
818,VNE,Q3,2018,4.9,0.5,0.103,0.059,1251,11933,,,,,,0.526,,,1.2,-0.003,1.9,,,,,,,,,0.9,,-0.038,,Xây dựng và Vật liệu,Tổng Công ty Cổ phần Xây dựng điện Việt Nam
819,VSI,Q3,2018,9.3,1.6,0.173,0.055,2544,14827,,,,,,0.286,,,0.4,0.047,3.5,,,,,,,,,2.4,,0.034,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng Cấp thoát nước
820,VTA,Q3,2018,7.2,0.7,0.107,0.032,816,8029,,,,,,0.312,,,0.5,-0.052,3.2,,,,,,,,,2.2,,0.052,,Xây dựng và Vật liệu,Công ty Cổ phần VITALY
821,VTS,Q3,2018,67.0,0.6,0.01,0.008,228,23778,,,,,,0.867,,,6.5,-0.768,1.2,,,,,,,,,0.2,,-0.021,,Xây dựng và Vật liệu,Công ty Cổ phần Gạch Ngói Từ Sơn
822,VTV,Q3,2018,12.3,0.7,0.049,0.015,737,13892,,,,,,0.351,,,0.5,-0.634,2.9,,,,,,,,,1.9,,-0.021,,Xây dựng và Vật liệu,Công ty Cổ phần Năng lượng và Môi trường VICEM
823,CLH,Q3,2018,2.8,0.6,0.23,0.077,2690,12207,,,,,,0.372,,,0.6,0.08,2.7,,,,,,,,,1.7,,0.002,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng La Hiên VVMI
824,VXB,Q3,2018,29.9,1.3,0.042,0.013,618,14547,,,,,,0.289,,,0.4,-0.454,3.5,,,,,,,,,2.5,,-0.065,,Xây dựng và Vật liệu,Công ty Cổ phần Vật liệu xây dựng Bến Tre
825,XMC,Q3,2018,,,0.188,0.025,1523,8969,,,,,,0.138,,,0.2,-0.023,7.2,,,,,,,,,5.9,,-0.05,,Xây dựng và Vật liệu,Công ty cổ phần Đầu tư và Xây dựng Xuân Mai
826,CQT,Q3,2018,5.8,0.6,0.108,0.011,461,4501,,,,,,0.111,,,0.1,16.912,9.0,,,,,,,,,8.0,,0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng Quán Triều VVMI
827,AME,Q3,2018,21.4,1.6,0.08,0.021,456,5932,,,,,,0.262,,,0.4,-0.023,3.8,,,,,,,,,2.8,,0.002,,Hàng & Dịch vụ Công nghiệp,Công ty cổ phần Alphanam E&C
828,CAV,Q3,2018,7.1,1.8,0.271,0.116,6497,25183,,,,,,0.393,,,0.8,0.131,2.5,,,,,,,,,1.3,,0.096,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Dây cáp điện Việt Nam
829,CJC,Q3,2018,43.3,1.2,0.032,0.009,466,17246,,,,,,0.281,,,0.4,-0.104,3.6,,,,,,,,,2.6,,-0.056,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cơ điện Miền Trung
830,DHP,Q3,2018,7.3,0.5,0.067,0.053,1071,15990,,,,,,0.806,,,4.2,-0.112,1.2,,,,,,,,,0.2,,0.014,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Điện cơ Hải Phòng
831,GEX,Q3,2018,16.7,2.9,0.193,0.063,1196,6979,,,,,,0.331,,,0.9,0.243,3.0,,,,,,,,,1.1,,-0.047,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Tập đoàn Gelex
832,HEM,Q3,2018,4.8,0.7,0.156,0.108,2243,14769,,,,,,0.73,,,2.7,0.358,1.4,,,,,,,,,0.4,,0.066,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Chế tạo Điện cơ Hà Nội
833,NAG,Q3,2018,8.9,0.4,0.045,0.016,486,10764,,,,,,0.276,,,0.4,-0.059,3.6,,,,,,,,,2.3,,-0.032,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Tập đoàn Nagakawa
834,PAC,Q3,2018,12.7,2.8,0.22,0.064,2923,13345,,,,,,0.28,,,0.4,0.233,3.6,,,,,,,,,2.6,,0.088,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Pin Ắc quy Miền Nam
835,TBD,Q3,2018,21.2,5.0,0.233,0.049,2921,12443,,,,,,0.206,,,0.3,0.002,4.9,,,,,,,,,3.9,,0.057,,Hàng & Dịch vụ Công nghiệp,Tổng công ty Thiết bị điện Đông Anh - Công ty Cổ phần
836,TIE,Q3,2018,20.2,0.4,0.019,0.017,455,24053,,,,,,0.893,,,8.4,18.201,1.1,,,,,,,,,0.1,,-0.014,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần TIE
837,TSB,Q3,2018,36.9,0.9,0.024,0.012,267,10857,,,,,,0.475,,,0.9,0.045,2.1,,,,,,,,,1.1,,0.004,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Ắc quy Tia Sáng
838,TYA,Q3,2018,4.1,0.5,0.12,0.064,1693,13646,,,,,,0.509,,,1.0,-0.203,2.0,,,,,,,,,1.0,,0.033,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam
839,KIP,Q3,2018,11.5,1.0,0.097,0.057,1092,12636,,,,,,0.489,,,1.0,0.035,2.0,,,,,,,,,1.0,,-0.041,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần K.I.P Việt Nam
840,VTB,Q3,2018,5.6,0.6,0.113,0.041,2062,18425,,,,,,0.391,,,0.7,0.131,2.6,,,,,,,,,1.5,,0.029,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Viettronics Tân Bình
841,VTH,Q3,2018,-16.9,0.6,-0.036,-0.028,-593,15639,,,,,,0.761,,,3.2,-3.032,1.3,,,,,,,,,0.3,,-0.037,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Dây cáp điện Việt Thái
842,ACV,Q3,2018,29.7,6.1,0.221,0.12,2841,13734,,,,,,0.558,,,1.3,0.11,1.8,,,,,,,,,0.8,,0.067,,Hàng & Dịch vụ Công nghiệp,Tổng Công ty Cảng Hàng không Việt Nam - CTCP
843,CAG,Q3,2018,386.6,10.0,0.026,0.024,271,10550,,,,,,0.942,,,16.2,0.166,1.1,,,,,,,,,0.1,,0.004,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng An Giang
844,CCT,Q3,2018,-311.6,1.1,-0.003,-0.002,-32,9205,,,,,,0.681,,,2.1,1.801,1.5,,,,,,,,,0.5,,0.001,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Cần Thơ
845,VSM,Q3,2018,3.9,0.6,0.168,0.098,2337,14467,,,,,,0.59,,,1.4,-0.039,1.7,,,,,,,,,0.7,,0.041,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Container Miền Trung
846,CCR,Q3,2018,52.7,2.9,0.055,0.038,578,10588,,,,,,0.679,,,2.2,0.248,1.5,,,,,,,,,0.4,,0.022,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Cam Ranh
847,CLL,Q3,2018,8.3,1.3,0.158,0.143,2700,17337,,,,,,0.857,,,7.6,0.002,1.2,,,,,,,,,0.1,,0.038,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Cát Lái
848,CMP,Q3,2018,12.5,0.7,0.06,0.043,638,10679,,,,,,0.707,,,2.4,-0.011,1.4,,,,,,,,,0.4,,0.013,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Chân Mây
849,CPI,Q3,2018,-858.1,-2.0,0.002,-0.001,-1,-790,,,,,,-0.463,,,-0.3,-2.726,-2.2,,,,,,,,,-3.2,,-0.015,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Đầu tư Cảng Cái Lân
850,SGP,Q3,2018,11.4,1.2,0.105,0.041,815,7947,,,,,,0.377,,,0.7,0.038,2.7,,,,,,,,,1.4,,0.013,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Sài Gòn
851,DDM,Q3,2018,-0.2,0.0,0.123,-0.104,-6508,-56222,,,,,,-0.99,,,-0.5,-0.003,-1.0,,,,,,,,,-2.0,,0.029,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Hàng hải Đông Đô
852,DL1,Q3,2018,159.5,3.4,0.036,0.017,219,10435,,,,,,0.444,,,0.8,-0.157,2.3,,,,,,,,,1.2,,0.0,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Tập đoàn Alpha Seven
853,CDN,Q3,2018,8.8,1.1,0.145,0.108,1532,12307,,,,,,0.735,,,2.8,0.107,1.4,,,,,,,,,0.4,,-0.002,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Đà Nẵng
854,DVP,Q3,2018,5.0,1.3,0.275,0.25,7225,27606,,,,,,0.919,,,11.4,0.059,1.1,,,,,,,,,0.1,,0.091,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Đầu tư và Phát triển Cảng Đình Vũ
855,DXP,Q3,2018,11.6,0.8,0.072,0.068,943,13522,,,,,,0.942,,,16.2,0.051,1.1,,,,,,,,,0.1,,0.021,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Đoạn Xá
856,GMD,Q3,2018,3.8,1.3,0.315,0.181,6196,18944,,,,,,0.568,,,1.7,0.015,1.8,,,,,,,,,0.6,,-0.037,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Gemadept
857,GSP,Q3,2018,7.3,1.2,0.17,0.111,1150,6931,,,,,,0.58,,,1.4,0.052,1.7,,,,,,,,,0.7,,0.036,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Sản phẩm Khí Quốc tế
858,HAH,Q3,2018,3.7,0.6,0.175,0.099,2913,19383,,,,,,0.606,,,3.1,-0.071,1.7,,,,,,,,,0.3,,0.031,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải và Xếp dỡ Hải An
859,HCT,Q3,2018,17.8,0.9,0.053,0.044,1086,20667,,,,,,0.826,,,4.8,0.097,1.2,,,,,,,,,0.2,,0.015,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Thương mại - Dịch vụ - Vận tải Xi măng Hải Phòng
860,HMH,Q3,2018,8.5,0.5,0.054,0.05,1087,20012,,,,,,0.903,,,9.8,-0.272,1.1,,,,,,,,,0.1,,-0.007,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Hải Minh
861,CCP,Q3,2018,-238.3,2.7,-0.011,-0.01,-151,13498,,,,,,0.905,,,9.5,0.151,1.1,,,,,,,,,0.1,,0.003,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Cửa Cấm Hải Phòng
862,HTV,Q3,2018,6.1,0.5,0.088,0.07,2141,24766,,,,,,0.822,,,4.7,0.367,1.2,,,,,,,,,0.2,,0.037,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Logistics Vicem
863,IST,Q3,2018,4.4,0.9,0.213,0.09,2715,12937,,,,,,0.426,,,0.7,-0.05,2.3,,,,,,,,,1.3,,0.058,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần ICD Tân Cảng Sóng Thần
864,MHC,Q3,2018,5.2,0.4,0.085,0.066,1041,12526,,,,,,0.781,,,3.6,0.593,1.3,,,,,,,,,0.3,,0.006,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần MHC
865,NAP,Q3,2018,11.6,0.9,0.081,0.071,866,10608,,,,,,0.898,,,8.8,-0.117,1.1,,,,,,,,,0.1,,0.016,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Nghệ Tĩnh
866,NCT,Q3,2018,5.6,3.8,0.685,0.564,9913,14736,,,,,,0.831,,,4.9,-0.064,1.2,,,,,,,,,0.2,,-0.093,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Dịch vụ Hàng hóa Nội Bài
867,NOS,Q3,2018,0.0,0.0,0.097,-0.223,-17098,-186002,,,,,,-2.682,,,-0.7,0.052,-0.4,,,,,,,,,-1.4,,0.014,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Biển và Thương mại Phương Đông
868,PAP,Q3,2018,,,-0.008,-0.008,-61,7216,,,,,,0.984,,,59.9,5.405,1.0,,,,,,,,,0.0,,-0.002,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Dầu khí đầu tư khai thác Cảng Phước An
869,PCT,Q3,2018,-9.6,0.9,-0.086,-0.078,-914,10176,,,,,,0.93,,,13.3,-0.203,1.1,,,,,,,,,0.1,,0.025,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Khí và Hóa chất Việt Nam
870,PDN,Q3,2018,7.3,1.5,0.223,0.109,5211,24729,,,,,,0.497,,,1.0,0.057,2.0,,,,,,,,,1.0,,0.077,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Đồng Nai
871,PDV,Q3,2018,-158.5,0.6,-0.004,-0.002,-25,6471,,,,,,0.499,,,1.0,-1.091,2.0,,,,,,,,,1.0,,-0.052,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt
872,PHP,Q3,2018,8.3,0.9,0.111,0.074,1196,11025,,,,,,0.671,,,3.5,0.223,1.5,,,,,,,,,0.3,,0.045,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Hải Phòng
873,PJT,Q3,2018,5.8,0.9,0.159,0.077,1444,9150,,,,,,0.506,,,1.0,-0.127,2.0,,,,,,,,,1.0,,0.039,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Xăng dầu đường thủy Petrolimex
874,PRC,Q3,2018,67.8,0.5,0.007,0.003,160,23264,,,,,,0.386,,,0.6,-0.569,2.6,,,,,,,,,1.6,,0.015,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Logistics Portserco
875,PSC,Q3,2018,5.6,0.7,0.125,0.058,2078,16746,,,,,,0.441,,,0.8,-0.002,2.3,,,,,,,,,1.3,,0.032,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Sài Gòn
876,PSP,Q3,2018,11.2,0.5,0.044,0.031,475,10826,,,,,,0.7,,,2.3,0.046,1.4,,,,,,,,,0.4,,0.013,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Dịch vụ Dầu khí Đình Vũ
877,PTS,Q3,2018,5.2,0.2,0.048,0.016,749,15663,,,,,,0.249,,,0.3,-0.233,4.0,,,,,,,,,3.0,,0.001,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải Phòng
878,PSN,Q3,2018,8.5,0.5,0.063,0.04,784,12562,,,,,,0.605,,,1.5,0.003,1.7,,,,,,,,,0.7,,0.019,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa
879,PVT,Q3,2018,8.4,1.3,0.16,0.061,1797,11693,,,,,,0.386,,,1.0,-0.001,2.6,,,,,,,,,1.0,,0.026,,Hàng & Dịch vụ Công nghiệp,Tổng Công ty Cổ phần Vận tải Dầu khí
880,PVP,Q3,2018,4.5,0.4,0.085,0.032,1017,12570,,,,,,0.393,,,0.6,-0.094,2.5,,,,,,,,,1.5,,0.031,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương
881,DS3,Q3,2018,3.8,0.3,0.07,0.062,749,10665,,,,,,0.885,,,7.7,-0.193,1.1,,,,,,,,,0.1,,0.008,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần DS3
882,SGN,Q3,2018,11.6,5.1,0.509,0.33,7566,17373,,,,,,0.657,,,2.5,0.067,1.5,,,,,,,,,0.4,,0.128,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Phục vụ mặt đất Sài Gòn
883,SAC,Q3,2018,2.4,0.7,0.318,0.236,5132,18005,,,,,,0.8,,,4.0,-0.095,1.2,,,,,,,,,0.2,,0.031,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Xếp dỡ và Dịch vụ cảng Sài Gòn
884,SFI,Q3,2018,6.7,0.8,0.128,0.069,3363,27561,,,,,,0.564,,,1.3,0.137,1.8,,,,,,,,,0.8,,0.04,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Đại lý Vận tải SAFI
885,SGS,Q3,2018,7.6,0.7,0.091,0.076,1284,13321,,,,,,0.812,,,5.2,0.08,1.2,,,,,,,,,0.2,,-0.099,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải biển Sài Gòn
886,STG,Q3,2018,13.6,1.3,0.097,0.053,1281,13783,,,,,,0.583,,,2.1,0.208,1.7,,,,,,,,,0.5,,0.033,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Kho Vận Miền Nam
887,SWC,Q3,2018,6.3,0.7,0.108,0.092,1752,15508,,,,,,0.841,,,5.5,0.101,1.2,,,,,,,,,0.2,,0.024,,Hàng & Dịch vụ Công nghiệp,Tổng Công ty Cổ phần Đường Sông Miền Nam
888,TCL,Q3,2018,3.2,0.5,0.157,0.108,3330,22021,,,,,,0.667,,,2.0,-0.022,1.5,,,,,,,,,0.5,,0.034,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Đại lý Giao nhận Vận tải Xếp dỡ Tân Cảng
889,TCO,Q3,2018,12.3,0.9,0.071,0.064,780,10891,,,,,,0.902,,,9.4,0.019,1.1,,,,,,,,,0.1,,0.021,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Đa phương thức Duyên Hải
890,TCW,Q3,2018,3.5,0.6,0.18,0.083,2683,15256,,,,,,0.489,,,1.1,0.058,2.0,,,,,,,,,0.9,,0.05,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Kho Vận Tân Cảng
891,TJC,Q3,2018,47.2,0.5,0.01,0.007,139,13904,,,,,,0.738,,,2.8,-3.237,1.4,,,,,,,,,0.4,,0.001,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Dịch vụ Vận tải và Thương mại
892,TMS,Q3,2018,7.0,1.0,0.146,0.068,2096,15218,,,,,,0.456,,,1.1,0.208,2.2,,,,,,,,,0.9,,0.034,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Transimex
893,VFC,Q3,2018,154.9,1.0,0.007,0.003,90,13419,,,,,,0.479,,,1.1,-1.677,2.1,,,,,,,,,0.9,,0.006,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần VINAFCO
894,VFR,Q3,2018,-3.6,0.4,-0.09,-0.05,-1646,16898,,,,,,0.548,,,1.2,-2.28,1.8,,,,,,,,,0.8,,-0.032,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải và Thuê tàu
895,VGP,Q3,2018,5.8,0.8,0.142,0.007,2967,22351,,,,,,0.041,,,0.0,0.001,24.6,,,,,,,,,23.6,,0.001,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng Rau Quả
896,VIN,Q3,2018,5.1,0.7,0.135,0.115,2016,15475,,,,,,0.832,,,5.1,0.023,1.2,,,,,,,,,0.2,,0.032,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Giao nhận Kho vận Ngoại thương Việt Nam
897,VIP,Q3,2018,3.9,0.3,0.086,0.06,1381,16085,,,,,,0.707,,,2.4,0.003,1.4,,,,,,,,,0.4,,0.014,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Xăng dầu VIPCO
898,VGR,Q3,2018,7.8,1.2,0.178,0.102,2109,13338,,,,,,0.669,,,2.0,-0.024,1.5,,,,,,,,,0.5,,0.032,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cảng xanh VIP
899,VMS,Q3,2018,10.4,0.3,0.03,0.018,483,16151,,,,,,0.589,,,1.4,0.107,1.7,,,,,,,,,0.7,,0.006,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Phát triển Hàng Hải
900,VNA,Q3,2018,0.9,1.5,7.011,0.031,1269,816,,,,,,0.022,,,0.0,-2.106,45.6,,,,,,,,,44.6,,-2.17,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải biển Vinaship
901,VNF,Q3,2018,11.4,1.3,0.12,0.049,1183,10184,,,,,,0.396,,,0.7,-0.044,2.5,,,,,,,,,1.5,,0.033,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vinafreight
902,VNL,Q3,2018,4.7,0.6,0.129,0.074,2903,23196,,,,,,0.593,,,1.5,0.105,1.7,,,,,,,,,0.7,,0.015,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Logistics Vinalink
903,VLG,Q3,2018,4.7,0.4,0.079,0.048,948,12025,,,,,,0.595,,,1.5,-0.167,1.7,,,,,,,,,0.7,,0.026,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần VIMC Logistics
904,VNT,Q3,2018,12.3,2.3,0.2,0.041,2297,12247,,,,,,0.236,,,0.3,-0.01,4.2,,,,,,,,,3.2,,0.011,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Giao nhận Vận tải Ngoại Thương
905,VOS,Q3,2018,1.9,0.5,0.296,0.036,981,3807,,,,,,0.143,,,0.2,0.052,7.0,,,,,,,,,6.0,,-0.089,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Biển Việt Nam
906,VSA,Q3,2018,3.4,0.6,0.184,0.087,4193,23697,,,,,,0.504,,,1.0,0.031,2.0,,,,,,,,,1.0,,0.018,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Đại lý Hàng hải Việt Nam
907,VPA,Q3,2018,-2.4,0.8,-0.291,-0.084,-2494,7289,,,,,,0.253,,,0.3,0.743,3.9,,,,,,,,,2.9,,-0.145,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Hóa dầu VP
908,VSC,Q3,2018,7.0,1.3,0.191,0.114,2611,14208,,,,,,0.63,,,2.9,0.032,1.6,,,,,,,,,0.3,,0.014,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Container Việt Nam
909,VST,Q3,2018,-0.2,0.0,0.244,-0.127,-3007,-13665,,,,,,-0.63,,,-0.4,-0.103,-1.6,,,,,,,,,-2.6,,0.052,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải và Thuê Tàu biển Việt Nam
910,VTO,Q3,2018,5.1,0.4,0.081,0.045,1141,14166,,,,,,0.597,,,1.5,-0.111,1.7,,,,,,,,,0.7,,0.016,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Xăng dầu VITACO
911,VTP,Q3,2018,,,0.458,0.118,2336,5951,,,,,,0.234,,,0.3,0.13,4.3,,,,,,,,,3.3,,0.14,,Hàng & Dịch vụ Công nghiệp,Tổng Công ty Cổ phần Bưu chính Viettel
912,VTX,Q3,2018,198.3,1.0,0.005,0.004,55,11222.0,,,,,,0.762,,,3.2,-1.156,1.3,,,,,,,,,0.3,,0.048,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Vận tải Đa phương thức VIETRANSTIMEX
913,WCS,Q3,2018,3.1,0.7,0.248,0.218,25313,111701,,,,,,0.895,,,8.5,0.014,1.1,,,,,,,,,0.1,,0.049,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Bến xe Miền Tây
914,ARM,Q3,2018,19.5,3.8,0.201,0.061,2427,12515,,,,,,0.337,,,0.5,-0.051,3.0,,,,,,,,,2.0,,0.047,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Xuất nhập khẩu Hàng không
915,IPA,Q3,2018,9.2,1.0,0.117,0.055,1792,15855,,,,,,0.537,,,1.8,0.16,1.9,,,,,,,,,0.6,,0.041,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Tập đoàn Đầu tư I.P.A
916,AMS,Q3,2018,15.2,1.0,0.078,0.016,441,6549,,,,,,0.203,,,0.3,0.752,4.9,,,,,,,,,3.5,,0.046,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Cơ khí Xây dựng AMECC
917,PPE,Q3,2018,-5.5,3.0,-0.432,-0.264,-1906,3462,,,,,,0.553,,,1.2,0.04,1.8,,,,,,,,,0.8,,-0.063,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Tư vấn Đầu tư PP Enterprise
918,PPS,Q3,2018,4.3,0.5,0.116,0.006,1336,11400,,,,,,0.058,,,0.1,-0.109,17.3,,,,,,,,,16.3,,0.002,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam
919,PVM,Q3,2018,9.4,0.8,0.087,0.051,953,10926,,,,,,0.62,,,1.9,0.063,1.6,,,,,,,,,0.5,,-0.012,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Máy - Thiết bị Dầu khí
920,SDA,Q3,2018,814.8,0.3,0.0,0.0,3,10299,,,,,,0.603,,,1.5,-1.048,1.7,,,,,,,,,0.7,,0.014,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần SIMCO Sông Đà
921,SDC,Q3,2018,9.3,0.6,0.059,0.026,1204,20356,,,,,,0.494,,,1.0,-0.235,2.0,,,,,,,,,1.0,,0.01,,Hàng & Dịch vụ Công nghiệp,Công ty Cổ phần Tư vấn Sông Đà
