,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
115,SID,Q3,2019,19.3,0.6,0.03,0.028,647,21547,,,,,,0.94,,,16.4,-0.082,1.1,,,,,,,,,0.1,,0.008,,Bất động sản,Công ty Cổ phần Đầu tư Phát triển Sài Gòn Co.op
116,SCR,Q3,2019,6.8,0.5,0.074,0.031,882,12415,,,,,,0.416,,,0.8,0.694,2.4,,,,,,,,,1.3,,0.039,,Bất động sản,Công ty Cổ phần Địa Ốc Sài Gòn Thương Tín
117,SGR,Q3,2019,5.2,1.1,0.227,0.075,2376,11647,,,,,,0.376,,,0.6,-0.043,2.7,,,,,,,,,1.6,,0.007,,Bất động sản,Công ty Cổ phần Tổng Công ty Cổ phần Địa ốc Sài Gòn
118,SZC,Q3,2019,14.0,1.5,0.106,0.046,1235,11766,,,,,,0.391,,,0.6,0.229,2.6,,,,,,,,,1.6,,0.059,,Bất động sản,Công ty Cổ phần Sonadezi Châu Đức
119,SJS,Q3,2019,27.5,0.9,0.031,0.01,592,18625,,,,,,0.324,,,0.5,-0.069,3.1,,,,,,,,,2.0,,0.002,,Bất động sản,Công ty Cổ phần Đầu tư Phát triển Đô thị và Khu công nghiệp Sông Đà
120,SZL,Q3,2019,7.8,1.3,0.17,0.062,5496,33293,,,,,,0.375,,,0.6,-0.02,2.7,,,,,,,,,1.7,,0.045,,Bất động sản,Công ty Cổ phần Sonadezi Long Thành
121,SZB,Q3,2019,,,0.183,0.099,3100,17073,,,,,,0.527,,,1.1,0.002,1.9,,,,,,,,,0.9,,-0.039,,Bất động sản,Công ty Cổ phần Sonadezi Long Bình
122,TDC,Q3,2019,5.3,0.7,0.129,0.02,1403,10806,,,,,,0.163,,,0.2,0.049,6.2,,,,,,,,,5.0,,-0.095,,Bất động sản,Công ty Cổ phần Kinh doanh và Phát triển Bình Dương
123,TDH,Q3,2019,6.4,0.6,0.096,0.034,1401,14646,,,,,,0.329,,,1.0,0.008,3.0,,,,,,,,,1.0,,-0.018,,Bất động sản,Công ty Cổ phần Phát triển Nhà Thủ Đức
124,TEG,Q3,2019,12.7,1.0,0.098,0.069,434,5424,,,,,,0.662,,,4.0,-0.227,1.5,,,,,,,,,0.3,,0.003,,Bất động sản,Công ty Cổ phần Năng Lượng và Bất động sản Trường Thành
125,TIG,Q3,2019,5.0,0.4,0.084,0.057,567,7261,,,,,,0.629,,,3.8,0.148,1.6,,,,,,,,,0.3,,0.01,,Bất động sản,Công ty Cổ phần Tập đoàn Đầu tư Thăng Long
126,TID,Q3,2019,30.6,1.9,0.059,0.011,584,9366,,,,,,0.156,,,0.4,1.783,6.4,,,,,,,,,2.7,,0.029,,Bất động sản,Công ty Cổ phần Tổng Công ty Tín Nghĩa
127,TIP,Q3,2019,4.9,1.2,0.256,0.163,4621,19197,,,,,,0.6,,,1.8,0.02,1.7,,,,,,,,,0.6,,0.037,,Bất động sản,Công ty Cổ phần Phát triển Khu công nghiệp Tín Nghĩa
128,TIX,Q3,2019,7.0,1.0,0.147,0.099,3566,26123,,,,,,0.683,,,2.2,0.033,1.5,,,,,,,,,0.5,,0.035,,Bất động sản,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình
129,V21,Q3,2019,97.7,2.4,0.024,0.007,240,9912,,,,,,0.281,,,0.4,0.685,3.6,,,,,,,,,2.6,,-0.006,,Bất động sản,Công ty Cổ phần Vinaconex 21
130,VC3,Q3,2019,30.3,2.4,0.086,0.036,452,5728,,,,,,0.42,,,0.8,1.812,2.4,,,,,,,,,1.2,,0.065,,Bất động sản,Công ty Cổ phần Tập đoàn Nam Mê Kông
131,VCR,Q3,2019,-1842.5,14.4,-0.008,-0.002,-10,1391,,,,,,0.275,,,0.4,-0.657,3.6,,,,,,,,,2.6,,0.032,,Bất động sản,Công ty Cổ phần Đầu tư và Phát triển Du lịch Vinaconex
132,VGV,Q3,2019,10.1,0.8,0.081,0.029,899,11198,,,,,,0.337,,,0.6,-0.049,3.0,,,,,,,,,1.6,,-0.028,,Bất động sản,Tổng Công ty Tư vấn Xây dựng Việt Nam - CTCP
133,VPH,Q3,2019,3.6,0.4,0.103,0.052,1060,10489,,,,,,0.567,,,1.3,-0.062,1.8,,,,,,,,,0.8,,0.005,,Bất động sản,Công ty Cổ phần Vạn Phát Hưng
134,VRC,Q3,2019,6.4,0.8,0.137,0.085,2461,19436,,,,,,0.583,,,3.1,-0.481,1.7,,,,,,,,,0.3,,0.038,,Bất động sản,Công ty Cổ phần Bất động sản và Đầu tư VRC
135,VRG,Q3,2019,29.3,1.0,0.033,0.017,337,10374,,,,,,0.426,,,0.7,0.78,2.3,,,,,,,,,1.3,,0.015,,Bất động sản,Công ty Cổ phần Phát triển Đô thị và Khu Công nghiệp Cao Su Việt Nam
136,ABI,Q3,2019,3.9,1.2,0.329,0.113,6101,20393.0,,,,,,0.345,,,0.5,0.221,2.9,,,,,,,,,1.9,,0.094,,Bảo hiểm,Công ty Cổ phần Bảo hiểm Ngân hàng Nông Nghiệp
137,BIC,Q3,2019,14.2,1.2,0.085,0.035,1550,18594,,,,,,0.403,,,0.7,0.11,2.5,,,,,,,,,1.5,,0.031,,Bảo hiểm,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam
138,BLI,Q3,2019,5.0,0.5,0.099,0.039,1194,12271,,,,,,0.377,,,0.6,-0.15,2.6,,,,,,,,,1.6,,0.048,,Bảo hiểm,Tổng Công ty Cổ phần Bảo hiểm Bảo Long
139,BMI,Q3,2019,13.6,0.9,0.067,0.027,1365,20404.0,,,,,,0.408,,,0.7,0.074,2.5,,,,,,,,,1.5,,0.017,,Bảo hiểm,Tổng Công ty Cổ phần Bảo Minh
140,MIG,Q3,2019,9.7,1.0,0.119,0.035,1004,10163,,,,,,0.314,,,0.5,0.18,3.2,,,,,,,,,2.2,,0.019,,Bảo hiểm,Tổng Công ty Cổ phần Bảo hiểm Quân đội
141,PGI,Q3,2019,8.7,0.9,0.103,0.027,1710,16806.0,,,,,,0.26,,,0.4,0.018,3.8,,,,,,,,,2.8,,0.026,,Bảo hiểm,Tổng Công ty Cổ phần Bảo hiểm Petrolimex
142,PTI,Q3,2019,57.0,0.6,0.01,0.003,235,22401.0,,,,,,0.245,,,0.3,0.119,4.1,,,,,,,,,3.1,,0.015,,Bảo hiểm,Tổng Công ty Cổ phần Bảo hiểm Bưu điện
143,PVI,Q3,2019,9.7,1.0,0.104,0.032,3007,29295.0,,,,,,0.302,,,0.5,-0.082,3.3,,,,,,,,,2.2,,0.023,,Bảo hiểm,Công ty Cổ phần PVI
144,VNR,Q3,2019,8.0,0.8,0.096,0.04,1874,19834.0,,,,,,0.414,,,0.7,-0.029,2.4,,,,,,,,,1.4,,0.023,,Bảo hiểm,Tổng Công ty Cổ phần Tái bảo hiểm Quốc gia Việt Nam
145,BSA,Q3,2019,7.4,0.9,0.133,0.046,1331,10562,,,,,,0.373,,,0.6,0.005,2.7,,,,,,,,,1.7,,0.08,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Buôn Đôn
146,BHA,Q3,2019,-62.9,1.2,-0.019,-0.006,-190,9719,,,,,,0.321,,,0.5,-1.334,3.1,,,,,,,,,2.1,,0.039,,"Điện, nước & xăng dầu khí đốt",Công ty cổ phần Thủy điện Bắc Hà
147,BTP,Q3,2019,6.7,0.6,0.088,0.055,1634,18194,,,,,,0.636,,,1.7,0.327,1.6,,,,,,,,,0.6,,0.005,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiệt điện Bà Rịa
148,CHP,Q3,2019,13.8,1.6,0.118,0.06,1291,10872,,,,,,0.435,,,0.8,0.101,2.3,,,,,,,,,1.3,,-0.119,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Miền Trung
149,DNC,Q3,2019,5.3,1.7,0.355,0.226,3662,11249,,,,,,0.652,,,1.9,0.16,1.5,,,,,,,,,0.5,,0.159,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện nước Lắp máy Hải Phòng
150,DNH,Q3,2019,7.6,1.7,0.233,0.159,3166,14060,,,,,,0.678,,,2.2,0.179,1.5,,,,,,,,,0.5,,0.091,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Đa Nhim - Hàm Thuận - Đa Mi
151,DRL,Q3,2019,7.7,3.2,0.444,0.414,5776,13983,,,,,,0.943,,,16.4,0.034,1.1,,,,,,,,,0.1,,0.064,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện - Điện lực 3
152,PGV,Q3,2019,-34.9,1.0,-0.03,-0.004,-277,10069,,,,,,0.149,,,0.2,-0.414,6.7,,,,,,,,,5.5,,0.086,,"Điện, nước & xăng dầu khí đốt",Tổng Công ty Phát điện 3 - Công ty Cổ phần
153,GHC,Q3,2019,11.1,2.8,0.252,0.124,2020,7995,,,,,,0.332,,,0.5,0.0,3.0,,,,,,,,,2.0,,-0.039,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Gia Lai
154,GEG,Q3,2019,28.7,2.9,0.104,0.046,749,7470,,,,,,0.343,,,0.6,0.073,2.9,,,,,,,,,1.6,,0.021,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện Gia Lai
155,GSM,Q3,2019,-23.8,0.9,-0.036,-0.02,-441,11890,,,,,,0.57,,,1.3,2.543,1.8,,,,,,,,,0.8,,0.044,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Hương Sơn
156,HJS,Q3,2019,10.0,1.6,0.162,0.111,2221,13727,,,,,,0.723,,,2.9,-0.016,1.4,,,,,,,,,0.3,,0.031,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Nậm Mu
157,HNA,Q3,2019,16.1,1.1,0.07,0.038,745,11040,,,,,,0.575,,,1.4,-0.149,1.7,,,,,,,,,0.7,,0.05,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Hủa Na
158,KHP,Q3,2019,8.8,0.6,0.066,0.023,747,11372,,,,,,0.342,,,0.5,-2.435,2.9,,,,,,,,,1.9,,0.153,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện lực Khánh Hòa
159,NBP,Q3,2019,3.3,0.6,0.173,0.102,3226,19297,,,,,,0.569,,,1.3,0.157,1.8,,,,,,,,,0.8,,0.008,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiệt Điện Ninh Bình
160,ND2,Q3,2019,7.7,1.3,0.17,0.061,2311,13731,,,,,,0.366,,,0.6,0.153,2.7,,,,,,,,,1.7,,0.138,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư và Phát triển điện Miền Bắc 2
161,HND,Q3,2019,6.7,1.0,0.154,0.065,1718,11767,,,,,,0.467,,,0.9,0.389,2.1,,,,,,,,,1.1,,0.016,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiệt điện Hải Phòng
162,NT2,Q3,2019,7.0,1.3,0.203,0.097,2785,14621,,,,,,0.503,,,1.0,0.206,2.0,,,,,,,,,1.0,,0.04,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2
163,PIC,Q3,2019,52.7,1.0,0.018,0.011,186,10197,,,,,,0.627,,,1.7,-0.432,1.6,,,,,,,,,0.6,,-0.014,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư Điện lực 3
164,PPC,Q3,2019,5.6,1.0,0.178,0.14,3284,18640,,,,,,0.828,,,4.8,0.029,1.2,,,,,,,,,0.2,,0.032,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiệt điện Phả Lại
165,PBK,Q3,2019,33.9,1.1,0.033,0.027,294,9008,,,,,,0.839,,,5.2,0.108,1.2,,,,,,,,,0.2,,0.001,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện lực Dầu khí Bắc Kạn
166,QTP,Q3,2019,8.1,1.0,0.14,0.049,1278,9948,,,,,,0.402,,,0.7,1.135,2.5,,,,,,,,,1.5,,0.006,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiệt điện Quảng Ninh
167,QPH,Q3,2019,7.5,1.3,0.156,0.107,2385,14340,,,,,,0.658,,,1.9,-0.162,1.5,,,,,,,,,0.5,,0.02,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Quế Phong
168,SBA,Q3,2019,8.7,1.1,0.13,0.074,1592,12441,,,,,,0.582,,,1.4,-0.151,1.7,,,,,,,,,0.7,,0.005,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Sông Ba
169,SEB,Q3,2019,9.1,2.2,0.241,0.11,2776,11337,,,,,,0.467,,,1.6,0.069,2.1,,,,,,,,,0.6,,-0.096,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư và Phát triển Điện Miền Trung
170,SHP,Q3,2019,9.8,1.6,0.166,0.085,2081,12493,,,,,,0.531,,,1.1,0.106,1.9,,,,,,,,,0.9,,0.124,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Miền Nam
171,SJD,Q3,2019,8.7,1.2,0.135,0.081,1809,12929,,,,,,0.616,,,1.7,-0.125,1.6,,,,,,,,,0.6,,0.087,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Cần Đơn
172,SMA,Q3,2019,38.1,1.3,0.032,0.014,346,10425,,,,,,0.437,,,0.8,-0.588,2.3,,,,,,,,,1.3,,0.038,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thiết bị Phụ tùng Sài Gòn
173,SP2,Q3,2019,32.9,-1.3,-0.043,0.005,294,-7258,,,,,,-0.118,,,-0.1,-1.372,-8.5,,,,,,,,,-9.5,,-0.203,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Sử Pán 2
174,ISH,Q3,2019,7.6,1.0,0.135,0.088,1660,12355,,,,,,0.67,,,2.0,0.033,1.5,,,,,,,,,0.5,,0.083,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Srok Phu Miêng IDICO
175,S4A,Q3,2019,9.9,2.2,0.217,0.093,2546,11375,,,,,,0.437,,,0.8,-0.068,2.3,,,,,,,,,1.3,,0.022,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Sê San 4A
176,TBC,Q3,2019,7.5,1.4,0.187,0.178,2802,15354,,,,,,0.954,,,20.8,-0.117,1.0,,,,,,,,,0.0,,0.025,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Thác Bà
177,VCP,Q3,2019,8.8,2.6,0.302,0.145,3267,10971,,,,,,0.505,,,1.3,-0.029,2.0,,,,,,,,,0.8,,0.058,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Xây dựng và Năng lượng VCP
178,TMP,Q3,2019,4.8,1.4,0.311,0.246,5825,20201,,,,,,0.822,,,5.6,-0.024,1.2,,,,,,,,,0.2,,0.074,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Thác Mơ
179,DTK,Q3,2019,6.7,0.7,0.102,0.031,1052,10535,,,,,,0.327,,,0.5,0.496,3.1,,,,,,,,,2.0,,-0.049,,"Điện, nước & xăng dầu khí đốt",Tổng Công ty Điện lực TKV - Công ty Cổ phần
180,VPD,Q3,2019,11.1,1.3,0.113,0.047,1373,11849,,,,,,0.348,,,0.5,-0.198,2.9,,,,,,,,,1.9,,0.042,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Phát triển Điện lực Việt Nam
181,VSH,Q3,2019,31.8,1.4,0.045,0.017,572,13112,,,,,,0.368,,,0.6,-0.135,2.7,,,,,,,,,1.7,,-0.001,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Vĩnh Sơn - Sông Hinh
182,ASP,Q3,2019,3.1,0.5,0.172,0.047,2059,12773,,,,,,0.261,,,0.4,0.099,3.8,,,,,,,,,2.7,,-0.023,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Tập đoàn Dầu khí An Pha
183,BDW,Q3,2019,6.1,0.7,0.126,0.052,1661,13641,,,,,,0.424,,,0.7,0.212,2.4,,,,,,,,,1.4,,0.041,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Bình Định
184,NBT,Q3,2019,2.2,0.4,0.186,0.124,2220,12449,,,,,,0.697,,,2.3,0.026,1.4,,,,,,,,,0.4,,0.039,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Bến Tre
185,BGW,Q3,2019,49.4,1.7,0.035,0.03,362,10285,,,,,,0.848,,,5.6,0.133,1.2,,,,,,,,,0.2,,0.012,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nước sạch Bắc Giang
186,BWE,Q3,2019,11.6,2.2,0.132,0.042,2111,11335,,,,,,0.353,,,0.5,-0.052,2.8,,,,,,,,,1.8,,0.051,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương
187,BWS,Q3,2019,9.6,2.7,0.301,0.27,2586,9373,,,,,,0.907,,,9.8,-0.038,1.1,,,,,,,,,0.1,,0.019,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu
188,CMW,Q3,2019,14.7,0.8,0.057,0.026,604,10639,,,,,,0.474,,,0.9,0.237,2.1,,,,,,,,,1.1,,0.019,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Cà Mau
189,CCI,Q3,2019,6.8,0.8,0.125,0.048,1872,15107,,,,,,0.386,,,0.6,0.082,2.6,,,,,,,,,1.6,,0.034,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư Phát triển Công nghiệp Thương mại Củ Chi
190,CLW,Q3,2019,6.2,1.2,0.2,0.096,3247,17366,,,,,,0.486,,,0.9,0.256,2.1,,,,,,,,,1.1,,0.07,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Chợ Lớn
191,CNG,Q3,2019,5.6,1.0,0.181,0.109,3455,19352,,,,,,0.608,,,1.5,-0.145,1.6,,,,,,,,,0.6,,0.041,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần CNG Việt Nam
192,CTW,Q3,2019,6.4,0.7,0.105,0.043,1339,13010,,,,,,0.392,,,0.8,-0.007,2.6,,,,,,,,,1.3,,0.017,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Cần Thơ
193,DNW,Q3,2019,14.6,1.6,0.113,0.038,1179,10568,,,,,,0.34,,,0.6,0.099,2.9,,,,,,,,,1.7,,-0.027,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Đồng Nai
194,DNN,Q3,2019,0.1,0.0,0.225,0.141,2661,11844,,,,,,0.591,,,1.4,0.133,1.7,,,,,,,,,0.7,,0.004,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Đà Nẵng
195,HGW,Q3,2019,22.0,0.8,0.039,0.026,418,10859,,,,,,0.662,,,6.6,0.086,1.5,,,,,,,,,0.2,,-0.229,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước - Công trình Đô thị Hậu Giang
196,HPW,Q3,2019,8.6,0.8,0.092,0.044,1128,12603,,,,,,0.441,,,0.8,0.012,2.3,,,,,,,,,1.2,,0.034,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Hải Phòng
197,HTC,Q3,2019,7.3,1.1,0.158,0.072,3587,23294,,,,,,0.512,,,1.0,-0.012,2.0,,,,,,,,,1.0,,0.017,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thương mại Hóc Môn
198,KHW,Q3,2019,9.5,1.2,0.13,0.068,1519,11904,,,,,,0.519,,,1.1,0.066,1.9,,,,,,,,,0.9,,-0.03,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Khánh Hòa
199,LAW,Q3,2019,3.6,0.6,0.177,0.113,2577,15080,,,,,,0.653,,,1.9,0.119,1.5,,,,,,,,,0.5,,0.053,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Long An
200,NAW,Q3,2019,754.8,0.9,0.001,0.001,11,9994,,,,,,0.499,,,1.0,0.465,2.0,,,,,,,,,1.0,,0.0,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Nghệ An
201,NQB,Q3,2019,30.3,1.0,0.035,0.026,359,10450,,,,,,0.743,,,2.9,0.037,1.3,,,,,,,,,0.3,,0.002,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Quảng Bình
202,NQT,Q3,2019,18.2,0.8,0.044,0.031,462,10596,,,,,,0.712,,,2.5,0.164,1.4,,,,,,,,,0.4,,-0.015,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nước sạch Quảng Trị
203,NS2,Q3,2019,61.9,1.3,0.021,0.01,214,10227,,,,,,0.487,,,1.0,-0.022,2.1,,,,,,,,,1.1,,0.009,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nước sạch số 2 Hà Nội
204,PCG,Q3,2019,-12.4,1.6,-0.119,-0.094,-1221,9657,,,,,,0.76,,,3.2,0.2,1.3,,,,,,,,,0.3,,-0.025,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư Phát triển Gas Đô thị
205,PGC,Q3,2019,5.0,0.9,0.177,0.07,2389,13583,,,,,,0.407,,,0.7,0.004,2.5,,,,,,,,,1.4,,0.05,,"Điện, nước & xăng dầu khí đốt",Tổng Công ty Gas Petrolimex - Công ty Cổ phần
206,PGD,Q3,2019,11.9,2.1,0.173,0.072,2539,14619,,,,,,0.41,,,0.7,0.058,2.4,,,,,,,,,1.4,,-0.108,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Phân phối khí thấp áp dầu khí Việt Nam
207,PGS,Q3,2019,15.2,1.4,0.094,0.04,1830,19407,,,,,,0.451,,,0.8,-0.093,2.2,,,,,,,,,1.2,,0.015,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Kinh doanh Khí Miền Nam
208,PJC,Q3,2019,8.2,1.8,0.224,0.093,3112,14087,,,,,,0.375,,,0.6,-0.02,2.7,,,,,,,,,1.7,,0.052,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội
209,PMG,Q3,2019,12.6,1.7,0.135,0.045,1383,10210,,,,,,0.332,,,0.6,-0.143,3.0,,,,,,,,,1.7,,0.033,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư và Sản xuất Petro Miền Trung
210,PMW,Q3,2019,10.9,1.9,0.198,0.174,1976,11542,,,,,,0.909,,,9.9,-0.035,1.1,,,,,,,,,0.1,,-0.031,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp Nước Phú Mỹ
211,POV,Q3,2019,6.1,0.5,0.087,0.039,1118,12898,,,,,,0.438,,,0.8,-0.105,2.3,,,,,,,,,1.3,,0.013,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Xăng dầu Dầu khí Vũng Áng
212,DNA,Q3,2019,7.8,0.6,0.117,0.057,2458,30585,,,,,,0.73,,,2.7,0.027,1.4,,,,,,,,,0.4,,0.015,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện nước An Giang
213,PVG,Q3,2019,-31.5,0.5,-0.016,-0.005,-196,12884,,,,,,0.364,,,0.6,-2.075,2.8,,,,,,,,,1.8,,-0.023,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Kinh doanh LPG Việt Nam
214,PPY,Q3,2019,7.8,1.2,0.158,0.078,2153,13998,,,,,,0.556,,,1.3,-0.104,1.8,,,,,,,,,0.8,,0.007,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Xăng dầu dầu khí Phú Yên
215,PWS,Q3,2019,20.6,1.3,0.081,0.058,714,11111,,,,,,0.767,,,3.3,0.193,1.3,,,,,,,,,0.3,,-0.009,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Phú Yên
216,CHS,Q3,2019,4.6,0.4,0.089,0.062,936,10573,,,,,,0.677,,,2.1,15.754,1.5,,,,,,,,,0.5,,0.129,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Chiếu sáng Công cộng Thành phố Hồ Chí Minh
217,SFC,Q3,2019,6.7,1.0,0.146,0.07,2619,17636,,,,,,0.563,,,1.3,-0.203,1.8,,,,,,,,,0.8,,0.015,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiên liệu Sài Gòn
218,SII,Q3,2019,52.6,1.1,0.02,0.008,357,17616,,,,,,0.392,,,1.2,1.176,2.5,,,,,,,,,0.8,,0.013,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Hạ tầng Nước Sài Gòn
219,TDG,Q3,2019,8.0,0.2,0.022,0.011,251,11690,,,,,,0.461,,,0.9,-0.208,2.2,,,,,,,,,1.2,,0.0,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư TDG Global
220,TDM,Q3,2019,12.2,1.7,0.16,0.109,2128,15720,,,,,,0.721,,,2.6,0.048,1.4,,,,,,,,,0.4,,0.028,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nước Thủ Dầu Một
221,TDW,Q3,2019,10.2,1.3,0.131,0.047,2135,16620,,,,,,0.361,,,0.6,0.159,2.8,,,,,,,,,1.8,,0.032,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Thủ Đức
222,THN,Q3,2019,6.1,0.4,0.071,0.033,753,10746,,,,,,0.457,,,0.8,0.053,2.2,,,,,,,,,1.2,,0.023,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Thanh Hóa
223,TMC,Q3,2019,8.2,0.7,0.09,0.053,1471,16341,,,,,,0.65,,,1.9,0.075,1.5,,,,,,,,,0.5,,0.028,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thương mại Xuất nhập khẩu Thủ Đức
224,TVW,Q3,2019,14.0,1.1,0.077,0.039,856,11181,,,,,,0.512,,,1.0,0.002,2.0,,,,,,,,,1.0,,0.015,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Trà Vinh
225,TNW,Q3,2019,27.6,0.5,0.019,0.009,286,15069,,,,,,0.475,,,0.9,0.106,2.1,,,,,,,,,1.1,,0.02,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nước sạch Thái Nguyên
226,VLW,Q3,2019,4.3,0.6,0.135,0.102,1525,11636,,,,,,0.754,,,3.1,0.097,1.3,,,,,,,,,0.3,,0.032,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Vĩnh Long
227,VCW,Q3,2019,9.9,2.5,0.269,0.203,3524,13812,,,,,,0.683,,,2.2,0.064,1.5,,,,,,,,,0.5,,0.012,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư Nước sạch Sông Đà
